,Unnamed: 0.1,Unnamed: 0,Datetime,TweetId,Texto,Username,Idioma,Palavra,UserDescription,UserDescriptionRaw,FriendsCount,Status,Retweet,Quoted,toxidade,Texto-Limpo
445,445,445,2018-10-07 19:05:00+00:00,1049012737337188352,Bicha mana conclua ao menos a alfabetização pfvr,pprincipenegro,pt,bicha,bora da-lhe 😛,bora da-lhe 😛,1118,77862,,,0,Bicha mana conclua ao menos a alfabetização pfvr
446,446,446,2018-10-07 19:04:27+00:00,1049012598010728449,"Tem uma @ brasileira q eu era muito fã, mas a bicha parece q so posto um Elenão mixuruca pra não criar polêmica,
Desculpa mas eu só consigo admirar gente de personalidade, atitude, que se posiciona frente a injustiça, luta pelo q acredita mesmo e dá a cara pra bater",BertinelliHel,pt,bicha,"quando eu tenho que acabar com eles, eu acabo​ com eles - WW



she/her","quando eu tenho que acabar com eles, eu acabo​ com eles - WW



she/her",780,114388,,,1,"Tem uma brasileira q eu era muito fã, mas a bicha parece q so posto um Elenão mixuruca pra não criar polêmica, Desculpa mas eu só consigo admirar gente de personalidade, atitude, que se posiciona frente a injustiça, luta pelo q acredita mesmo e dá a cara pra bater"
447,447,447,2018-10-07 19:04:13+00:00,1049012539953238018,@NEERISLUCAS123 fala bicha,maiarinh4,pt,bicha,𝕮𝖗𝖎𝖘𝖙𝖔,𝕮𝖗𝖎𝖘𝖙𝖔,692,38435,,,1,fala bicha
448,448,448,2018-10-07 19:03:40+00:00,1049012399351717889,@tutu98 bicha da porra,3VERYTHING_ENDS,pt,bicha,funkeiro gótico,funkeiro gótico,326,86328,,,1,bicha da porra
449,449,449,2018-10-07 18:59:44+00:00,1049011411094065159,"Tipo numa curva, pull that mf clutch in, reduzir p 2ª, pé no travão e deslizar com a mota e largar a embreagem enrolar punho E A BICHA A CURVAR SE TODA OMFG",Irlyhateyallfr,pt,bicha,Juan two three,Juan two three,602,150127,,,1,"Tipo numa curva, pull that mf clutch in, reduzir p 2ª, pé no travão e deslizar com a mota e largar a embreagem enrolar punho E A BICHA A CURVAR SE TODA OMFG"
450,450,450,2018-10-07 18:56:09+00:00,1049010506286190597,"Meu tio: Flávia vou te mostrar uma música aqui 
Mamãe: maneira essa música, vai acabar quando? 
Kkkkkkkkkkk, essa bicha quando bebe fica massa",ltc_soaresss,pt,bicha,✨🏳️‍🌈,✨🏳️‍🌈,524,4757,,,0,"Meu tio: Flávia vou te mostrar uma música aqui Mamãe: maneira essa música, vai acabar quando? Kkkkkkkkkkk, essa bicha quando bebe fica massa"
451,451,451,2018-10-07 18:54:44+00:00,1049010153033551872,@diogomainardi É AQUELA BICHA ???,fiodaquenga1,pt,bicha,,,80,18024,,,1,É AQUELA BICHA ???
452,452,452,2018-10-07 18:53:49+00:00,1049009921331802113,"@LeticiaDornelas isso que ele ainda estava dizendo que a única esperança era você sabe quem, porque as gerações corriam risco, todo mundo se tornaria gay (de acordo com ele, um apocalipse bicha)",ollgsaver,pt,bicha,eu lírico duvidoso,eu lírico duvidoso,2549,66804,,,0,"isso que ele ainda estava dizendo que a única esperança era você sabe quem, porque as gerações corriam risco, todo mundo se tornaria gay (de acordo com ele, um apocalipse bicha)"
453,453,453,2018-10-07 18:52:55+00:00,1049009695896346624,"SER BICHA NÃO É SÓ DAR O CU, É TAMBÉM PODER RESISTIR https://t.co/5cqwQlvcZe",Ponderism,pt,bicha,✨ jazz art pop punk chromatica e hoje o chapéu de cowboy rosa tenta esconder a dor da alma ✨@ladygaga | all of this is temporary ⚔️🩸,✨ jazz art pop punk chromatica e hoje o chapéu de cowboy rosa tenta esconder a dor da alma ✨@ladygaga | all of this is temporary ⚔️🩸,1445,193259,,,1,"SER BICHA NÃO É SÓ DAR O CU, É TAMBÉM PODER RESISTIR"
454,454,454,2018-10-07 18:52:25+00:00,1049009570356613120,bicha nao indico voltar da TW e ir votar. fiquei em pé na fila por ajuda de aparelhos,ThainaBarbosa_,pt,bicha,Taurina | 🏳️‍🌈⃤ ⠀⠀Peço desculpas por qualquer coisa que eu poste enquanto estou com fome,Taurina | 🏳️‍🌈⃤ ⠀⠀Peço desculpas por qualquer coisa que eu poste enquanto estou com fome,397,48044,,,1,bicha nao indico voltar da TW e ir votar. fiquei em pé na fila por ajuda de aparelhos
455,455,455,2018-10-07 18:50:55+00:00,1049009190570741761,@gonsalves1707 A bicha tá ousada kkk,th_azalves,pt,bicha,,,635,18024,,,1,A bicha tá ousada kkk
456,456,456,2018-10-07 18:50:54+00:00,1049009185424375810,"A gente até tenta desenrolar os rolê nos app da vida, mas é um bando de mula sem cabeça... Eu, hein, bicha bonita não se esconde! Discreto é seu pai que finge que não sabe que você gosta de rola!",FrangosFritos,pt,bicha,"-28 y.o., ENFP, libriano com ascendente em Britney Spears e vocalista da T404 (aliás, já seguiram a @t404banda no Instagram?)","-28 y.o., ENFP, libriano com ascendente em Britney Spears e vocalista da T404 (aliás, já seguiram a @t404banda no Instagram?)",2494,37989,,,1,"A gente até tenta desenrolar os rolê nos app da vida, mas é um bando de mula sem cabeça... Eu, hein, bicha bonita não se esconde! Discreto é seu pai que finge que não sabe que você gosta de rola!"
457,457,457,2018-10-07 18:50:45+00:00,1049009150569668609,@paulacamara_ @camargojoseane A bicha é tão safada que age como se nada estivesse acontecendo. ##17neles,Magdaalamino,pt,bicha,Ocupada,Ocupada,194,86277,,,1,A bicha é tão safada que age como se nada estivesse acontecendo. ##17neles
458,458,458,2018-10-07 18:50:13+00:00,1049009015446020097,@nrecomendada Bicha a senhora melhore viu eh arruma uma p mim pfft to desesperado,umfdpcriativo,pt,bicha,perhaps fuck off might be too kind.,perhaps fuck off might be too kind.,293,19774,,,0,Bicha a senhora melhore viu eh arruma uma p mim pfft to desesperado
459,459,459,2018-10-07 18:45:20+00:00,1049007786078687233,a bicha só fala que Deus acima de tudo o tempo todo bicha pare que quem vai governar não é Deus https://t.co/6up0YxX0Xs,carolnnaa,pt,bicha,"professora e carioca apaixonada pelo Rio | mobilizadora @juvrio | ped, UERJ |@vozdacomunidade |","professora e carioca apaixonada pelo Rio | mobilizadora @juvrio | ped, UERJ |@vozdacomunidade |",1211,61891,,https://twitter.com/jornalextra/status/1048886905427939329,0,a bicha só fala que Deus acima de tudo o tempo todo bicha pare que quem vai governar não é Deus
460,460,460,2018-10-07 18:45:10+00:00,1049007744718700546,ELE NÃO CARALHOOO NEM A BICHA MAQUIADORA E SUA SACOLA DE BOSTA A TIRA COLO,stvictorlima,pt,bicha,"uó, apenas","uó, apenas",261,6941,,,1,ELE NÃO CARALHOOO NEM A BICHA MAQUIADORA E SUA SACOLA DE BOSTA A TIRA COLO
461,461,461,2018-10-07 18:44:39+00:00,1049007615311826944,@thegutnic Bicha mas pq a senhora ainda não transferiu aí pra Amsterdam?,erickgomides,pt,bicha,"guei, mas só nas horas vagas.   (ele/dele)","guei, mas só nas horas vagas.   (ele/dele)",281,46545,,,0,Bicha mas pq a senhora ainda não transferiu aí pra Amsterdam?
462,462,462,2018-10-07 18:43:24+00:00,1049007299757527040,a bicha tá aqui falando q mulher quando bebe fica safada aí depois fica dizendo q foi estupro eu só consigo chorar,sariamafira,pt,bicha,,,549,34093,,,1,a bicha tá aqui falando q mulher quando bebe fica safada aí depois fica dizendo q foi estupro eu só consigo chorar
463,463,463,2018-10-07 18:41:26+00:00,1049006806268354560,"Eu não acredito que o Lourenzo dormiu com o WhatsApp aberto, bicha louca",OiWine,pt,bicha,bem vindo ao meu jeitinho de ser ♒,bem vindo ao meu jeitinho de ser ♒,100,103057,,,1,"Eu não acredito que o Lourenzo dormiu com o WhatsApp aberto, bicha louca"
464,464,464,2018-10-07 18:41:04+00:00,1049006712311701504,"@luscas fui c camiseta lgbt e adesivo c #elenao
a menina q tava atrás de mim falou
""sapatao sensata, n é igual aquela embuste lá da outra sessão q tá fazendo campanha do coiso, bicha burra""

gente ngm explica lgbt q vota no bosnossauro",wtfyumi,pt,bicha,1898°     fugindo de mim pra me encontrar,1898°     fugindo de mim pra me encontrar,556,74769,,,1,"fui c camiseta lgbt e adesivo c #elenao a menina q tava atrás de mim falou ""sapatao sensata, n é igual aquela embuste lá da outra sessão q tá fazendo campanha do coiso, bicha burra"" gente ngm explica lgbt q vota no bosnossauro"
465,465,465,2018-10-07 18:40:15+00:00,1049006504890839041,Bicha burra nasce eleitor do bolsonaro,putsthii,pt,bicha,“How about a nice cup of shut the hell up”.,“How about a nice cup of shut the hell up”.,148,21963,,,1,Bicha burra nasce eleitor do bolsonaro
466,466,466,2018-10-07 18:36:24+00:00,1049005538766442496,"o pessoal reencontrando os outros em suas sessoes e  as bicha ""tudo bolsonaro mas nois disfarça e so fala tchau deus abençoe"" kkjjkk aaaaa",lyscate,pt,bicha,sofre por mulheres bonitas,sofre por mulheres bonitas,893,49467,,,0,"o pessoal reencontrando os outros em suas sessoes e as bicha ""tudo bolsonaro mas nois disfarça e so fala tchau deus abençoe"" kkjjkk aaaaa"
467,467,467,2018-10-07 18:34:41+00:00,1049005107063533569,"""Te chamam de ladrão, de bicha, maconheiro
Transformam um país inteiro num puteiro
Pois assim se ganha mais dinheiro... Tuas ideias não correspondem aos fatos""",tinarq,pt,bicha,Mãe-esposa-arquiteta,Mãe-esposa-arquiteta,128,1903,,,1,"""Te chamam de ladrão, de bicha, maconheiro Transformam um país inteiro num puteiro Pois assim se ganha mais dinheiro... Tuas ideias não correspondem aos fatos"""
468,468,468,2018-10-07 18:33:15+00:00,1049004745887834112,"Lembrando da minha mamãe ontem quando chegou em casa blusa vermelha calça vermelha toda no estilo e a elogiei pq a bicha tava linda toda vermelhada (como smp) e ela ""eu queria mesmo ir assim amanhã né"" hahahaha",grazycamila2,pt,bicha,tenha coragem e seja gentil,tenha coragem e seja gentil,189,22242,,,0,"Lembrando da minha mamãe ontem quando chegou em casa blusa vermelha calça vermelha toda no estilo e a elogiei pq a bicha tava linda toda vermelhada (como smp) e ela ""eu queria mesmo ir assim amanhã né"" hahahaha"
469,469,469,2018-10-07 18:31:22+00:00,1049004273202286592,"@urlonely2 és o unico que tem knowledge   bicha com sense, nem acredito",jxcarvlh,pt,bicha,bloquista x performance artist . . . . . elu / ele / ela,bloquista x performance artist . . . . . elu / ele / ela,1397,37364,,,1,"és o unico que tem knowledge bicha com sense, nem acredito"
470,470,470,2018-10-07 18:30:39+00:00,1049004089563144192,"@Sowee0 @diegobferreira vamos passar, amigas. hoje eu tava falando pra outros amigos que a gente que é bicha passou por muitos babados e vamos passar por mais esse. se o pior acontecer, depois do luto tem a luta, somos mais fortes do que pensamos 💖",tonhocampos_,pt,bicha,"guess I'm never-ending
you could call me pi","guess I'm never-ending
you could call me pi",882,106326,,,1,"vamos passar, amigas. hoje eu tava falando pra outros amigos que a gente que é bicha passou por muitos babados e vamos passar por mais esse. se o pior acontecer, depois do luto tem a luta, somos mais fortes do que pensamos 💖"
471,471,471,2018-10-07 18:28:47+00:00,1049003621768204288,"@swinais a bicha tem que ter coragem pra ficar pagando mico na internet igual ela paga e agora pagar esse mico nas urnas felizmente já dizia mc mirella 
eu não perdi eu me livrei 
me afastando de certas pessoas rs",diassnadia,pt,bicha,humana de 2 gatas e estudante de mkt nas horas vagas,humana de 2 gatas e estudante de mkt nas horas vagas,630,110762,,,1,a bicha tem que ter coragem pra ficar pagando mico na internet igual ela paga e agora pagar esse mico nas urnas felizmente já dizia mc mirella eu não perdi eu me livrei me afastando de certas pessoas rs
472,472,472,2018-10-07 18:23:36+00:00,1049002318518263808,"@BrunnoMaceno @advotai @juzao Bicha Eu????? 😂😂😂😂😂 Esse Bruno é um palhaço do cu arrombado mesmo! A moeda de 1,00 perde.",Ro_menezes,pt,bicha,,,204,3959,,,1,"Bicha Eu????? 😂😂😂😂😂 Esse Bruno é um palhaço do cu arrombado mesmo! A moeda de 1,00 perde."
473,473,473,2018-10-07 18:22:57+00:00,1049002153950564357,Hoje quero as bicha desse site tudo dançando essa música  https://t.co/X6vbpGXGJD,oldmlk,pt,bicha,Jesus saves!,Jesus saves!,1165,19562,,,1,Hoje quero as bicha desse site tudo dançando essa música
474,474,474,2018-10-07 18:22:18+00:00,1049001988896313344,@ciclano @bchartsnet amo bicha boa é bicha odiada aloka,tthemont,pt,bicha,geminiangel,geminiangel,643,81851,,,1,amo bicha boa é bicha odiada aloka
475,475,475,2018-10-07 18:21:46+00:00,1049001857430048768,"Bicha eu fico vendo scandal e pensando
Tem que ter muito culhão e sangue frio pra trabalhar com a amante do seu marido
Eu não teria forças",afrosurto,pt,bicha,ainda uso o twitter como se fosse 2010,ainda uso o twitter como se fosse 2010,169,30568,,,0,Bicha eu fico vendo scandal e pensando Tem que ter muito culhão e sangue frio pra trabalhar com a amante do seu marido Eu não teria forças
476,476,476,2018-10-07 18:21:25+00:00,1049001769399975936,Minha mãe com o cu na mão porque eu tô saindo com a camiseta ‘bicha’. Eu tô esperando aparecer o macho que vai levantar a mão pra me bater por conta disso.,rodsuxxx,pt,bicha,99% is shit.,99% is shit.,380,38755,,,1,Minha mãe com o cu na mão porque eu tô saindo com a camiseta ‘bicha’. Eu tô esperando aparecer o macho que vai levantar a mão pra me bater por conta disso.
477,477,477,2018-10-07 18:20:09+00:00,1049001447529037825,@duartteari não dava pra perder a oportunidade bicha tinha que ter ido depois via o resto,darksouu,pt,bicha,everybody's watching everybody,everybody's watching everybody,1619,94210,,,0,não dava pra perder a oportunidade bicha tinha que ter ido depois via o resto
478,478,478,2018-10-07 18:18:21+00:00,1049000996070993920,@kccelizer Eu quase choro bicha,MyAngelCamz_,pt,bicha,"{fan account}
.
.
.
.
.
.
.
@BruxaBailarina ❤️✨","{fan account}
.
.
.
.
.
.
.
@BruxaBailarina ❤️✨",333,20675,,,1,Eu quase choro bicha
479,479,479,2018-10-07 18:18:18+00:00,1049000983127384065,@Daiana1708 Bicha somos duas,eulisbooa,pt,bicha,O tempo é rei. E a vida é uma lição.,O tempo é rei. E a vida é uma lição.,248,2827,,,1,Bicha somos duas
480,480,480,2018-10-07 18:15:03+00:00,1049000167024865280,A bicha não pode sair com um pano branco na cabeça que já vira a mais olhada de a cidade.,vrmacielx,pt,bicha,"♉ ⚡👑🍃                                                                     
 Olha mas é cada uma que vou te contar heim","♉ ⚡👑🍃                                                                     
 Olha mas é cada uma que vou te contar heim",423,14437,,,1,A bicha não pode sair com um pano branco na cabeça que já vira a mais olhada de a cidade.
481,481,481,2018-10-07 18:14:50+00:00,1049000111307677697,"elena nem quando vira vampira fica legal, que bicha chata",badgalmafe,pt,bicha,"se não aguenta, por que segue?","se não aguenta, por que segue?",646,372268,,,1,"elena nem quando vira vampira fica legal, que bicha chata"
482,482,482,2018-10-07 18:12:04+00:00,1048999414671597573,@Anaa_Luuh KKKKKKKKKKKKKKK eu falei pra ela que postei isso ela me disse bicha tu não tem nem vergonha de passar vexa assim não é,mandicarli,pt,bicha,☺︎︎,☺︎︎,434,125080,,,1,KKKKKKKKKKKKKKK eu falei pra ela que postei isso ela me disse bicha tu não tem nem vergonha de passar vexa assim não é
483,483,483,2018-10-07 18:12:03+00:00,1048999411911708672,"Bicha que vota no Bozo 
é que nem barata 
batendo palma para Detefon.
Né não?! 🤔",jorgelaborda,pt,bicha,A coisa mais moderna que existe nessa vida ridícula é envelhecer.,A coisa mais moderna que existe nessa vida ridícula é envelhecer.,652,16937,,,0,Bicha que vota no Bozo é que nem barata batendo palma para Detefon. Né não?! 🤔
484,484,484,2018-10-07 18:11:41+00:00,1048999319637032961,@bb_dessa Tá onde bicha,EllenG97,pt,bicha,"insta1: @morena_store461 

 insta2 @Ellengoomes10 

                                                                  

       Théo.👩‍👦💙","insta1: @morena_store461 

 insta2 @Ellengoomes10 

                                                                  

       Théo.👩‍👦💙",548,14134,,,1,Tá onde bicha
485,485,485,2018-10-07 18:10:36+00:00,1048999045652520960,mostrei a lei colada na parede e a bicha ta dizendo q eh mentira pq a internet fala mais a verdade.,yeribicheira,pt,bicha,i’ve been on my worst behavior,i’ve been on my worst behavior,1694,66862,,,0,mostrei a lei colada na parede e a bicha ta dizendo q eh mentira pq a internet fala mais a verdade.
486,486,486,2018-10-07 18:10:11+00:00,1048998939876364288,@giovanajess vei a bicha é sebosa kkkkkkkkkk,luvbuffay,pt,bicha,inconstante,inconstante,125,6289,,,1,vei a bicha é sebosa kkkkkkkkkk
487,487,487,2018-10-07 18:09:44+00:00,1048998825040519168,@Biel_And simmmmm!!! fiquei feliz em ver minha por em ascensão ❤️ bicha rica e q vota conciente,lufranca_,pt,bicha,,,761,108836,,,0,simmmmm!!! fiquei feliz em ver minha por em ascensão ❤️ bicha rica e q vota conciente
488,488,488,2018-10-07 18:09:26+00:00,1048998750650286080,"@SamaraSimoes567 Kkkkkjkjkkkkkk ""bicha bonita não se esconde""",claramello26,pt,bicha,sometimes I like to think that the color of my soul is yellow,sometimes I like to think that the color of my soul is yellow,437,46316,,,1,"Kkkkkjkjkkkkkk ""bicha bonita não se esconde"""
489,489,489,2018-10-07 18:08:18+00:00,1048998467039895553,Bicha tu sair de casa pra ir pra casa dos outroa disseminar ÓDIO e PRECONCEITO,ei_lullys,pt,bicha,geminiana demais,geminiana demais,338,11058,,,0,Bicha tu sair de casa pra ir pra casa dos outroa disseminar ÓDIO e PRECONCEITO
490,490,490,2018-10-07 18:08:06+00:00,1048998416871772160,"Bicho, eu olho assim o povo apoiando Bolsonaro, mas trai a namorada, da em cima das bicha. Eita que vontade de exporrrrr",yannsx,pt,bicha,piranha publicitária e artista / blogayra que vive em anonimato / EDF (PPGEF-UFES) / não-binária 🏳️‍⚧️ (ele/ela),piranha publicitária e artista / blogayra que vive em anonimato / EDF (PPGEF-UFES) / não-binária 🏳️‍⚧️ (ele/ela),657,36701,,,0,"Bicho, eu olho assim o povo apoiando Bolsonaro, mas trai a namorada, da em cima das bicha. Eita que vontade de exporrrrr"
